,MoH,AL-21,M2,VT,WeN3,SWAN-1,SMA-27,E09F3,BRM9,congo,A8P,MK4,petro,CANT
"arCOG10348@1|root,arCOG10348@2157|Archaea",2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
"2AC3M@1|root,311MV@2|Bacteria,1V59V@1239|Firmicutes,4HHDA@91061|Bacilli,26RNU@186822|Paenibacillaceae",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG0459@1|root,arCOG01257@2157|Archaea,2XUDQ@28890|Euryarchaeota,23NWX@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG1575@1|root,arCOG00480@2157|Archaea,2XXM6@28890|Euryarchaeota",2.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
"arCOG01632@1|root,arCOG01632@2157|Archaea,2XWWZ@28890|Euryarchaeota,23PM0@183925|Methanobacteria",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
"arCOG03302@1|root,arCOG03302@2157|Archaea,2XVMP@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
"COG1793@1|root,arCOG01347@2157|Archaea,2XTCK@28890|Euryarchaeota,23NS0@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG1453@1|root,arCOG01624@2157|Archaea,2XVC4@28890|Euryarchaeota,23NKF@183925|Methanobacteria",2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0
"COG0577@1|root,arCOG02312@2157|Archaea",2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
"COG0076@1|root,arCOG00027@2157|Archaea,2XWF7@28890|Euryarchaeota",2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
"COG0586@1|root,arCOG03117@2157|Archaea,2XY9U@28890|Euryarchaeota",2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0
"COG0463@1|root,arCOG00895@2157|Archaea,2Y7SP@28890|Euryarchaeota",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG4635@1|root,arCOG00524@2157|Archaea,2Y1YN@28890|Euryarchaeota",2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1309@1|root,arCOG02643@2157|Archaea",2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0
"COG0474@1|root,arCOG01578@2157|Archaea,2XT4B@28890|Euryarchaeota",2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0
"COG1600@1|root,arCOG02740@2157|Archaea",2.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
"COG0574@1|root,arCOG01111@2157|Archaea,2XU2T@28890|Euryarchaeota,23NJM@183925|Methanobacteria",2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG1208@1|root,arCOG00666@2157|Archaea,2XT8U@28890|Euryarchaeota,23NRH@183925|Methanobacteria",2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0
"COG1109@1|root,arCOG00767@2157|Archaea,2XT1X@28890|Euryarchaeota,23NW7@183925|Methanobacteria",2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
"COG2146@1|root,arCOG02852@2157|Archaea",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG4907@1|root,arCOG03432@2157|Archaea,2XVA0@28890|Euryarchaeota,23NJ6@183925|Methanobacteria",2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0582@1|root,arCOG01245@2157|Archaea",2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
"arCOG03509@1|root,arCOG03509@2157|Archaea",2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
"COG0730@1|root,arCOG02050@2157|Archaea,2Y5RX@28890|Euryarchaeota",2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
"COG1123@1|root,arCOG00185@2157|Archaea,2Y7KQ@28890|Euryarchaeota,23NTU@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
"COG0784@1|root,arCOG02589@2157|Archaea",2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"COG1964@1|root,arCOG00933@2157|Archaea,2XTMK@28890|Euryarchaeota,23NK2@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
"arCOG03320@1|root,arCOG03320@2157|Archaea,2Y31T@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
"COG2244@1|root,arCOG02209@2157|Archaea,2XSUR@28890|Euryarchaeota",2.0,2.0,3.0,3.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0
"COG0221@1|root,arCOG01711@2157|Archaea,2XTSU@28890|Euryarchaeota,23P2K@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0
"COG0148@1|root,arCOG01169@2157|Archaea,2XSXT@28890|Euryarchaeota,23NP2@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
"arCOG13989@1|root,arCOG13989@2157|Archaea",2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0
"COG3874@1|root,arCOG04972@2157|Archaea,2Y18Q@28890|Euryarchaeota,23P94@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"arCOG03505@1|root,arCOG03505@2157|Archaea,2Y1RG@28890|Euryarchaeota,23PWC@183925|Methanobacteria",2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
"COG4906@1|root,arCOG00568@2157|Archaea,2XV3A@28890|Euryarchaeota,23PFP@183925|Methanobacteria",2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"COG0438@1|root,arCOG01410@2157|Archaea,2XYAQ@28890|Euryarchaeota",2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG0070@1|root,arCOG00096@2157|Archaea,2XW01@28890|Euryarchaeota,23PB5@183925|Methanobacteria",2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG0671@1|root,arCOG07501@2157|Archaea,2XYXG@28890|Euryarchaeota,23PN8@183925|Methanobacteria",2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
"COG3371@1|root,arCOG02008@2157|Archaea,2XWKR@28890|Euryarchaeota",2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0
"arCOG12008@1|root,arCOG12008@2157|Archaea",2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"COG1060@1|root,arCOG00656@2157|Archaea,2XU6S@28890|Euryarchaeota,23PAU@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
"arCOG07702@1|root,arCOG07702@2157|Archaea,2Y35C@28890|Euryarchaeota",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG3548@1|root,arCOG04887@2157|Archaea,2XUMU@28890|Euryarchaeota,23PS6@183925|Methanobacteria",2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
"COG3945@1|root,arCOG01471@2157|Archaea,2XZCC@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG1853@1|root,arCOG02017@2157|Archaea,2XWBK@28890|Euryarchaeota",2.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
"arCOG10454@1|root,arCOG10454@2157|Archaea",2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
"COG1086@1|root,arCOG01375@2157|Archaea,2XV3Z@28890|Euryarchaeota",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0640@1|root,arCOG01446@2157|Archaea,2XWN0@28890|Euryarchaeota",2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"COG0374@1|root,arCOG01549@2157|Archaea,2XTHE@28890|Euryarchaeota,23NPA@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG2710@1|root,arCOG00594@2157|Archaea,2XUNU@28890|Euryarchaeota",2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
"arCOG09742@1|root,arCOG09742@2157|Archaea,2Y43Q@28890|Euryarchaeota,23PNT@183925|Methanobacteria",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"COG0226@1|root,arCOG00213@2157|Archaea,2XU6M@28890|Euryarchaeota,23PC5@183925|Methanobacteria",2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
"COG4055@1|root,arCOG04859@2157|Archaea,2Y4A7@28890|Euryarchaeota,23PQM@183925|Methanobacteria",2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
"arCOG10244@1|root,arCOG10244@2157|Archaea",2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
"arCOG06479@1|root,arCOG06479@2157|Archaea,2Y26N@28890|Euryarchaeota,23PQC@183925|Methanobacteria",2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0
"COG0379@1|root,arCOG04459@2157|Archaea,2XUGT@28890|Euryarchaeota,23NN6@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
"COG1146@1|root,arCOG02461@2157|Archaea,2Y0QX@28890|Euryarchaeota",2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"arCOG09726@1|root,arCOG09726@2157|Archaea,2Y5RV@28890|Euryarchaeota,23PU8@183925|Methanobacteria",2.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0
"COG0477@1|root,arCOG00130@2157|Archaea",2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"arCOG06479@1|root,arCOG06479@2157|Archaea",2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
"COG1675@1|root,arCOG04270@2157|Archaea,2XSWK@28890|Euryarchaeota,23P4X@183925|Methanobacteria",2.0,2.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG04555@1|root,arCOG04555@2157|Archaea,2Y1BJ@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG0372@1|root,arCOG04237@2157|Archaea,2XT24@28890|Euryarchaeota,23PEN@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
"COG0463@1|root,arCOG00894@2157|Archaea,2XVRD@28890|Euryarchaeota,23PAS@183925|Methanobacteria",2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
"COG0477@1|root,arCOG00130@2157|Archaea,2XW0X@28890|Euryarchaeota",2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
"2DZ6B@1|root,2N57B@2157|Archaea,2Y4AE@28890|Euryarchaeota,23PNJ@183925|Methanobacteria",2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0517@1|root,arCOG00606@2157|Archaea",2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
"COG1637@1|root,arCOG01304@2157|Archaea,2XUC8@28890|Euryarchaeota,23P0F@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG2020@1|root,arCOG03580@2157|Archaea,2Y6XE@28890|Euryarchaeota,23PT0@183925|Methanobacteria",2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
"COG0020@1|root,arCOG01532@2157|Archaea,2XSW1@28890|Euryarchaeota,23NKV@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG0392@1|root,arCOG00899@2157|Archaea,2XTI1@28890|Euryarchaeota,23NKG@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG1511@1|root,arCOG06504@2157|Archaea,2Y2SC@28890|Euryarchaeota,23PAI@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
"COG0474@1|root,arCOG01578@2157|Archaea,2XT4B@28890|Euryarchaeota,23PEI@183925|Methanobacteria",2.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
"COG0591@1|root,arCOG01316@2157|Archaea,2XU91@28890|Euryarchaeota,23NRA@183925|Methanobacteria",2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
"COG0380@1|root,arCOG02831@2157|Archaea,2XSTE@28890|Euryarchaeota",2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0
"COG0210@1|root,arCOG00798@2157|Archaea,2Y7Q4@28890|Euryarchaeota,23NND@183925|Methanobacteria",2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
"COG0464@1|root,arCOG01308@2157|Archaea,2XSYR@28890|Euryarchaeota,23NT2@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
"COG1378@1|root,arCOG02037@2157|Archaea,2XZRE@28890|Euryarchaeota,23P59@183925|Methanobacteria",2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0
"COG3794@1|root,arCOG02926@2157|Archaea,2Y7QT@28890|Euryarchaeota",2.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"arCOG11305@1|root,arCOG11305@2157|Archaea",2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
"COG4880@1|root,arCOG03545@2157|Archaea",2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0318@1|root,arCOG00856@2157|Archaea,2XSZG@28890|Euryarchaeota,23PB3@183925|Methanobacteria",2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG0369@1|root,arCOG02430@2157|Archaea,2XV44@28890|Euryarchaeota,23NS7@183925|Methanobacteria",2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
"COG1917@1|root,arCOG03004@2157|Archaea,2XYUR@28890|Euryarchaeota,23P5U@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
"COG0642@1|root,arCOG02349@1|root,arCOG02350@1|root,arCOG02352@1|root,arCOG06712@1|root,arCOG02349@2157|Archaea,arCOG02350@2157|Archaea,arCOG02352@2157|Archaea,arCOG02358@2157|Archaea,arCOG06712@2157|Archaea",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG3291@1|root,arCOG02508@2157|Archaea",2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
"COG2191@1|root,arCOG00762@2157|Archaea,2XYR8@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG0524@1|root,arCOG00014@2157|Archaea,2XU7Z@28890|Euryarchaeota,23NZS@183925|Methanobacteria",2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0
"COG1145@1|root,arCOG00296@2157|Archaea,2XUE5@28890|Euryarchaeota",2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
"arCOG05096@1|root,arCOG05096@2157|Archaea,2Y0Y9@28890|Euryarchaeota",2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG0582@1|root,arCOG01245@2157|Archaea,2Y410@28890|Euryarchaeota,23PNX@183925|Methanobacteria",2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
"COG1409@1|root,arCOG01153@2157|Archaea,2XWZF@28890|Euryarchaeota",2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
"COG3378@1|root,arCOG06914@2157|Archaea",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG10208@1|root,arCOG10208@2157|Archaea",2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0
"COG1712@1|root,arCOG00254@2157|Archaea,2XUNA@28890|Euryarchaeota,23NXM@183925|Methanobacteria",2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
"COG1672@1|root,arCOG03169@2157|Archaea",2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"COG0708@1|root,arCOG02207@2157|Archaea,2XVJ5@28890|Euryarchaeota,23PEV@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
"COG0365@1|root,arCOG01529@2157|Archaea,2XTAB@28890|Euryarchaeota,23NWY@183925|Methanobacteria",2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
"COG2208@1|root,arCOG06893@2157|Archaea,2Y2MD@28890|Euryarchaeota,23PHZ@183925|Methanobacteria",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
"arCOG05288@1|root,arCOG05288@2157|Archaea",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG0639@1|root,arCOG01143@2157|Archaea,2XUDG@28890|Euryarchaeota",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG10449@1|root,arCOG10449@2157|Archaea",2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0
"COG0438@1|root,COG1887@1|root,COG0438@2|Bacteria,COG1887@2|Bacteria,1TSEW@1239|Firmicutes,4HCKN@91061|Bacilli,1ZS3N@1386|Bacillus",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0644@1|root,arCOG00570@2157|Archaea,2XU3J@28890|Euryarchaeota",2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG0599@1|root,arCOG02149@2157|Archaea,2Y0QE@28890|Euryarchaeota,23PVG@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
"COG0784@1|root,arCOG06537@2157|Archaea,2XWYJ@28890|Euryarchaeota",2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
"COG0110@1|root,COG0110@2|Bacteria",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0681@1|root,arCOG09715@2157|Archaea,2Y4K0@28890|Euryarchaeota,23PSS@183925|Methanobacteria",2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
"COG4746@1|root,arCOG02797@2157|Archaea",2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4992@1|root,arCOG00914@2157|Archaea,2XTKV@28890|Euryarchaeota,23NTA@183925|Methanobacteria",2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
"COG0382@1|root,arCOG00481@2157|Archaea,2XVK8@28890|Euryarchaeota",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
"COG1592@1|root,arCOG01097@2157|Archaea,2XWSA@28890|Euryarchaeota,23P2X@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG12747@1|root,arCOG12747@2157|Archaea",2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
"COG2229@1|root,arCOG00362@2157|Archaea",2.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0
"COG1591@1|root,arCOG00919@2157|Archaea",2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
"COG5519@1|root,arCOG07652@2157|Archaea",2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0
"arCOG02449@1|root,arCOG02449@2157|Archaea,2XZ1K@28890|Euryarchaeota",2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
"arCOG01744@1|root,arCOG01744@2157|Archaea",2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
"COG1339@1|root,arCOG01904@2157|Archaea,2XTFW@28890|Euryarchaeota,23P76@183925|Methanobacteria",2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG5427@1|root,arCOG00563@2157|Archaea,2Y6B3@28890|Euryarchaeota,23PD3@183925|Methanobacteria",2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
"COG5423@1|root,arCOG04361@2157|Archaea,2Y6D1@28890|Euryarchaeota,23PV9@183925|Methanobacteria",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG3576@1|root,arCOG00518@2157|Archaea,2XY1M@28890|Euryarchaeota",2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0
"COG1136@1|root,arCOG00922@2157|Archaea,2XUH3@28890|Euryarchaeota,23PFN@183925|Methanobacteria",2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
"COG1055@1|root,arCOG00238@2157|Archaea,2XTRK@28890|Euryarchaeota",2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG1305@1|root,arCOG03946@1|root,arCOG02165@2157|Archaea,arCOG03946@2157|Archaea",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG03302@1|root,arCOG03302@2157|Archaea,2XVMP@28890|Euryarchaeota,23PC1@183925|Methanobacteria",2.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
"COG0347@1|root,arCOG02305@2157|Archaea,2XYN5@28890|Euryarchaeota,23P54@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"COG1433@1|root,arCOG02734@2157|Archaea,2XZ96@28890|Euryarchaeota",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG0640@1|root,arCOG01681@2157|Archaea,2XYSN@28890|Euryarchaeota,23PSZ@183925|Methanobacteria",2.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
"COG0526@1|root,arCOG01976@2157|Archaea,2Y7A6@28890|Euryarchaeota,23PW6@183925|Methanobacteria",2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0004@1|root,arCOG04397@2157|Archaea,2XTEB@28890|Euryarchaeota,23NS6@183925|Methanobacteria",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
"COG1148@1|root,arCOG02236@2157|Archaea,2XV85@28890|Euryarchaeota,23PDJ@183925|Methanobacteria",2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
"arCOG06477@1|root,arCOG06477@2157|Archaea,2XYH4@28890|Euryarchaeota,23P2P@183925|Methanobacteria",2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
